run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var
1,0,0,0,0,0,0,0.003,0.00107461754631452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647878787878788,0,0,0,0,0,0,0,0,0.000180612244897959,0,0,0,0,0
2,0,0,0,0,0,0,7.919,224722.284550513,0,0,0,0,0,0,0,0,0,0,0,0,0,348.620357575758,0,0,0,0,0,0,0,0,62.6758010204082,0,0,0,0,0
3,5.14,2559.61469387755,62.688,738.828248979592,68.566,7549.17731826657,233.9764,30404007.1838903,0.693253482410322,0.0804976007914325,0.11350137720875,0,0,0,0,0,0,0,57.76,23.854,76.0082222222222,15395.3054626263,0.573562527597799,0,0,0,0,13.0208163265306,2756.84434285714,2972.96147346939,6449.98840310204,0.0901517336206613,0.00866047330058462,0,0,0
4,33.72,14133.1363265306,799.268,3096.59268979592,805.094,20708.2704645503,911.3466,9742681.61683569,0.989688925936708,0.000745254457648608,0.772999486738352,0,0,0,0,0,0,0,795.92,41.242,120.068666666667,5430.62695555556,0.974577085926051,0,0,0,0,15.3077551020408,13873.4475265306,13439.8769020408,8316.90426779592,0.000293085550247987,0.00613514705179453,0,0,0
5,44.22,12100.2448979592,1439.792,2916.80693877551,1440.764,17848.2332871756,1463.7772,926163.499479427,1.00061420047401,0.000426091320425113,0.964166460150689,0,0,0,0,0,0,0,1440.4,47.86,139.743555555556,1202.1651959596,0.998343693188622,0,0,0,0,6.78734693877551,11953.0742204082,11954.378677551,8965.37593485714,0.000117562686193956,0.00138014886897668,0,0,0
6,46.54,7507.37795918367,1810.008,3656.48367346939,1811.48,7751.44154315949,1816.1148,318882.134907012,0.999207529047044,0.000159358649865798,0.991012693663643,0,0,0,0,0,0,0,1809.36,51.7,101.383555555556,974.824367676768,0.998118564707708,0,0,0,0,2.94734693877551,7834.92238367347,7676.99632653061,5635.99499689796,8.39497684569264e-05,0.000646250475178078,0,0,0
7,47.28,5393.2412244898,2076.7,5598.40096326531,2078.326,25529.309587352,2080.7428,208347.406957032,0.997895649421958,0.000270903870503414,0.993296194472503,0,0,0,0,0,0,0,2074.06,66.884,168.559333333333,885.622888888889,0.997217506922325,0,0,0,0,1.96081632653061,5250.45591836735,4931.90237142857,4842.96733485714,8.01793022326278e-05,0.000719150010346284,0,0,0
8,47.84,7046.76285714286,2290.228,6762.27389387755,2289.372,29709.0791502142,2299.7174,239975.903271831,1.00070056363474,0.000169706168448532,0.99712757896277,0,0,0,0,0,0,0,2290.18,66.372,149.001777777778,784.066745454545,1.00018927019246,0,0,0,0,2.21877551020408,7061.47593469388,7043.54695510204,6182.17006044898,6.58988373784873e-05,0.000336022609569173,0,0,0
9,48.1,7135.87795918367,2476.752,12103.8517102041,2477.394,45253.9934351726,2483.4628,159885.145809002,1.00021921110785,0.000207178502625342,0.998434325160122,0,0,0,0,0,0,0,2477.86,83.018,185.039333333333,756.247943434344,0.999793459494743,0,0,0,0,1.92857142857143,7176.12662857143,7084.97486122449,6185.0232164898,7.67339012673121e-05,0.000268129042921457,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1.2314,6193.51567507767,0,0,0,0,0,0,0,0,0.037644,0.00021630392585643,0,0,0,50.9633717171717,0,0,0,0,0.0307681462626263,0,0,0,1.39358779591837,0,0,0,0,0.00033096373877551
12,0,0,0,0,0,0,40.0816,19405396.7642008,0,0,0,0,0,0,0,0,0.108418,0.000212322342979028,0,0,0,10618.7702222222,0,0,0,0,0.0553493468686869,0,0,0,139.082470857143,0,0,0,0,0.0003996162
13,0,0,0,0,0,0,186.0072,387546076.470724,0,0,0,0,0,0,0,0,0.188634,0.000218051644507967,0,0,0,91762.2897939394,0,0,0,0,0.0755191509090909,0,0,0,947.884747102041,0,0,0,0,0.000684525146938776
14,0,0,0,0,0,0,413.624,1397665631.01557,0,0,0,0,0,0,0,0,0.25473,0.00018517068564419,0,0,0,246816.264161616,0,0,0,0,0.0823335424242424,0,0,0,2297.69663673469,0,0,0,0,0.000870326632653061
15,0,0,0,0,0,0,676.9528,1655819003.0822,0,0,0,0,0,0,0,0,0.31777,0.000171303960284748,0,0,0,380193.315082828,0,0,0,0,0.0800583824242424,0,0,0,5264.10106138776,0,0,0,0,0.000753192346938776
16,0.46,448.646530612245,14.86,21669.4017346939,30.852,931441.169448022,983.3606,1020742852.82058,0.157480254372248,0.0122059956946732,0.00421485849880408,0.209371428571429,0.3784,0.0119800715285306,0.52606,0.0135645492166294,0.37156,0.000166538653200227,9.08,72.47,679.767111111111,445084.66549697,0.0657741744519294,0.296,0.0655702,0.144983488888889,0.0662884222222222,0.784081632653061,796.073877551021,1460.65683265306,8221.06543432653,0.0605268891821799,9.27655884381607e-05,0.174008653061224,0.0928452412244898,0.000815947346938776
17,6.12,9557.23632653061,221.568,212697.799922449,274.912,3509744.56548733,1264.1238,1211135390.19582,0.671163704116395,0.0162434375572952,0.0797749015791056,0.0305879183673469,0.68556,6.52944271020408e-05,0.66594,5.04747063547493e-05,0.327212,0.00014858472494229,183.78,990.174,4397.40044444445,395157.521614141,0.461220045577273,0.7372,0.0071012,0.00858482222222222,0.0304361418181818,7.16897959183673,10614.9083428571,11622.4774040816,9866.77273016326,0.0127371686378493,0.00170396667806379,0.0207948228571429,0.0144434453061225,0.000789068016326531
18,13.96,18544.4004081633,586.34,439152.106628571,637.912,4474265.54842509,1523.6904,1552072026.15492,0.861828508800858,0.00648186474334621,0.223962693941221,0.0105290204081633,0.51628,7.93488167346939e-06,0.48968,1.55912742756362e-05,0.27917,1.92032334135321e-05,545.26,1140.548,4168.26711111111,316939.961519192,0.737495364274846,0.5366,0.0020186,0.00328377777777778,0.0130977557575758,9.18204081632653,17853.6183673469,16618.4488326531,8020.49779983673,0.00291542686437531,0.00292211458619765,0.00670253224489796,0.00486050775510204,0.000329339693877551
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0.9192,2474.98416403797,0,0,0,0,0,0,0,0,0.029304,0.000175635929092401,0,0,0,38.4039232323232,0,0,0,0,0.024183863030303,0,0,0,0.724476897959184,0,0,0,0,0.000281644065306122
